No.,Time,Source,Destination,Protocol,Length,Info,Suspicious
767,332.656575,192.168.199.132,192.168.199.133,TCP,54,"49674  >  445 [RST, ACK] Seq=1173 Ack=1389 Win=0 Len=0",1
768,333.581138,192.168.199.132,192.168.199.1,DNS,74,Standard query 0xffe8 A pipe.skype.com,0
769,335.36735,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x136c A geover-prod.do.dsp.mp.microsoft.com,0
770,339.392647,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x371d A geo-prod.do.dsp.mp.microsoft.com,0
771,340.288538,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
772,340.288573,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
773,340.39893,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x371d A geo-prod.do.dsp.mp.microsoft.com,0
774,341.398839,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x371d A geo-prod.do.dsp.mp.microsoft.com,0
775,343.413696,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x371d A geo-prod.do.dsp.mp.microsoft.com,0
776,347.413548,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x371d A geo-prod.do.dsp.mp.microsoft.com,0
777,351.421132,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x2dc5 A geover-prod.do.dsp.mp.microsoft.com,0
778,352.420213,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x2dc5 A geover-prod.do.dsp.mp.microsoft.com,0
779,353.429306,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x2dc5 A geover-prod.do.dsp.mp.microsoft.com,0
780,355.444809,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x2dc5 A geover-prod.do.dsp.mp.microsoft.com,0
781,359.445105,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x2dc5 A geover-prod.do.dsp.mp.microsoft.com,0
782,363.461245,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfb2b A geo-prod.do.dsp.mp.microsoft.com,0
783,364.476408,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfb2b A geo-prod.do.dsp.mp.microsoft.com,0
784,365.494371,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfb2b A geo-prod.do.dsp.mp.microsoft.com,0
785,367.507772,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfb2b A geo-prod.do.dsp.mp.microsoft.com,0
786,368.288389,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
787,368.288412,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
788,371.508022,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xfb2b A geo-prod.do.dsp.mp.microsoft.com,0
789,378.430812,192.168.199.133,192.168.199.1,DNS,72,Standard query 0x8ab3 A ssw.live.com,0
790,379.42964,192.168.199.133,192.168.199.1,DNS,72,Standard query 0x8ab3 A ssw.live.com,0
791,380.445008,192.168.199.133,192.168.199.1,DNS,72,Standard query 0x8ab3 A ssw.live.com,0
792,382.461318,192.168.199.133,192.168.199.1,DNS,72,Standard query 0x8ab3 A ssw.live.com,0
793,386.467721,192.168.199.133,192.168.199.1,DNS,72,Standard query 0x8ab3 A ssw.live.com,0
794,390.633998,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5b2c A geover-prod.do.dsp.mp.microsoft.com,0
795,391.633175,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5b2c A geover-prod.do.dsp.mp.microsoft.com,0
796,392.63362,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5b2c A geover-prod.do.dsp.mp.microsoft.com,0
797,394.648359,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5b2c A geover-prod.do.dsp.mp.microsoft.com,0
798,395.288872,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
799,395.288913,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
800,398.650875,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5b2c A geover-prod.do.dsp.mp.microsoft.com,0
801,400.230426,192.168.199.1,192.168.199.255,BROWSER,246,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum",0
802,402.715283,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc889 A geo-prod.do.dsp.mp.microsoft.com,0
803,403.711014,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc889 A geo-prod.do.dsp.mp.microsoft.com,0
804,404.711123,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc889 A geo-prod.do.dsp.mp.microsoft.com,0
805,406.728304,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc889 A geo-prod.do.dsp.mp.microsoft.com,0
806,410.728254,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc889 A geo-prod.do.dsp.mp.microsoft.com,0
807,414.784917,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x39c2 A kv401-prod.do.dsp.mp.microsoft.com,0
808,415.773711,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x39c2 A kv401-prod.do.dsp.mp.microsoft.com,0
809,416.790604,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x39c2 A kv401-prod.do.dsp.mp.microsoft.com,0
810,418.789341,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x39c2 A kv401-prod.do.dsp.mp.microsoft.com,0
811,421.788753,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
812,421.788799,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
813,422.789623,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x39c2 A kv401-prod.do.dsp.mp.microsoft.com,0
814,426.861019,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x7188 A geover-prod.do.dsp.mp.microsoft.com,0
815,427.852104,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x7188 A geover-prod.do.dsp.mp.microsoft.com,0
816,428.867018,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x7188 A geover-prod.do.dsp.mp.microsoft.com,0
817,429.72557,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
818,430.726027,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
819,430.867161,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x7188 A geover-prod.do.dsp.mp.microsoft.com,0
820,431.726023,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
821,433.726476,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
822,434.886483,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x7188 A geover-prod.do.dsp.mp.microsoft.com,0
823,437.726684,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
824,438.90364,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xa139 A geo-prod.do.dsp.mp.microsoft.com,0
825,439.916022,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xa139 A geo-prod.do.dsp.mp.microsoft.com,0
826,440.931668,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xa139 A geo-prod.do.dsp.mp.microsoft.com,0
827,442.93217,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xa139 A geo-prod.do.dsp.mp.microsoft.com,0
828,445.727195,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
829,446.947638,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xa139 A geo-prod.do.dsp.mp.microsoft.com,0
830,451.788857,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
831,451.788876,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
832,453.951667,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x784f A geover-prod.do.dsp.mp.microsoft.com,0
833,454.948439,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x784f A geover-prod.do.dsp.mp.microsoft.com,0
834,455.948042,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x784f A geover-prod.do.dsp.mp.microsoft.com,0
835,457.962388,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x784f A geover-prod.do.dsp.mp.microsoft.com,0
836,461.727216,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
837,461.961125,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x784f A geover-prod.do.dsp.mp.microsoft.com,0
838,465.999215,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x102b A geo-prod.do.dsp.mp.microsoft.com,0
839,467.007986,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x102b A geo-prod.do.dsp.mp.microsoft.com,0
840,468.008086,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x102b A geo-prod.do.dsp.mp.microsoft.com,0
841,470.02414,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x102b A geo-prod.do.dsp.mp.microsoft.com,0
842,474.032789,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x102b A geo-prod.do.dsp.mp.microsoft.com,0
843,478.788602,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
844,478.788637,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
845,480.371979,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
846,481.048573,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5744 A geover-prod.do.dsp.mp.microsoft.com,0
847,481.367366,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
848,482.055705,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5744 A geover-prod.do.dsp.mp.microsoft.com,0
849,482.383265,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
850,483.05572,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5744 A geover-prod.do.dsp.mp.microsoft.com,0
851,484.137649,192.168.199.132,192.168.199.133,TCP,66,49675  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM,0
852,484.138135,192.168.199.133,192.168.199.132,TCP,66,"445  >  49675 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",0
853,484.138538,192.168.199.132,192.168.199.133,TCP,54,49675  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0,0
854,484.138778,192.168.199.132,192.168.199.133,SMB,213,Negotiate Protocol Request,0
855,484.145229,192.168.199.133,192.168.199.132,SMB2,506,Negotiate Protocol Response,0
856,484.145574,192.168.199.132,192.168.199.133,SMB2,232,Negotiate Protocol Request,0
857,484.151183,192.168.199.133,192.168.199.132,SMB2,566,Negotiate Protocol Response,0
858,484.152348,192.168.199.132,192.168.199.133,SMB2,220,"Session Setup Request, NTLMSSP_NEGOTIATE",0
859,484.152646,192.168.199.133,192.168.199.132,SMB2,401,"Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE",0
860,484.153001,192.168.199.132,192.168.199.133,SMB2,733,"Session Setup Request, NTLMSSP_AUTH, User: DESKTOP-2AEFM7G\\Willi Wireshark",1
861,484.153935,192.168.199.133,192.168.199.132,SMB2,159,Session Setup Response,0
862,484.154356,192.168.199.132,192.168.199.133,SMB2,174,Tree Connect Request Tree: \\\\192.168.199.133\\IPC$,0
863,484.154509,192.168.199.133,192.168.199.132,SMB2,138,Tree Connect Response,0
864,484.154642,192.168.199.132,192.168.199.133,SMB2,178,Ioctl Request FSCTL_QUERY_NETWORK_INTERFACE_INFO,0
865,484.154799,192.168.199.133,192.168.199.132,SMB2,474,Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO,0
866,484.156068,192.168.199.132,192.168.199.133,SMB2,190,Create Request File: srvsvc,0
867,484.156282,192.168.199.133,192.168.199.132,SMB2,210,Create Response File: srvsvc,0
868,484.156401,192.168.199.132,192.168.199.133,SMB2,162,GetInfo Request FILE_INFO/SMB2_FILE_STANDARD_INFO File: srvsvc,0
869,484.156472,192.168.199.133,192.168.199.132,SMB2,154,GetInfo Response,0
870,484.1566,192.168.199.132,192.168.199.133,DCERPC,330,"Bind: call_id: 2, Fragment: Single, 3 context items: SRVSVC V3.0 (32bit NDR), SRVSVC V3.0 (64bit NDR), SRVSVC V3.0 (6cb71c2c-9812-4540-0300-000000000000)",0
871,484.156723,192.168.199.133,192.168.199.132,SMB2,138,Write Response,0
872,484.156819,192.168.199.132,192.168.199.133,SMB2,171,Read Request Len:1024 Off:0 File: srvsvc,0
873,484.156902,192.168.199.133,192.168.199.132,DCERPC,254,"Bind_ack: call_id: 2, Fragment: Single, max_xmit: 4280 max_recv: 4280, 3 results: Provider rejection, Acceptance, Negotiate ACK",0
874,484.157011,192.168.199.132,192.168.199.133,SRVSVC,322,NetShareEnumAll request,0
875,484.157127,192.168.199.133,192.168.199.132,SMB2,138,Write Response,0
876,484.158527,192.168.199.132,192.168.199.133,SMB2,171,Read Request Len:1024 Off:0 File: srvsvc,0
877,484.158769,192.168.199.133,192.168.199.132,SRVSVC,574,NetShareEnumAll response,0
878,484.15896,192.168.199.132,192.168.199.133,SMB2,146,Close Request File: srvsvc,0
879,484.160016,192.168.199.133,192.168.199.132,SMB2,182,Close Response,0
880,484.219678,192.168.199.132,192.168.199.133,TCP,54,49675  >  445 [ACK] Seq=2541 Ack=3193 Win=65536 Len=0,0
881,484.39813,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
882,485.055409,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5744 A geover-prod.do.dsp.mp.microsoft.com,0
883,488.398281,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
884,489.070334,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x5744 A geover-prod.do.dsp.mp.microsoft.com,0
885,493.082169,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7cf5 A kv401-prod.do.dsp.mp.microsoft.com,0
886,493.727331,fe80::78da:c04d:12da:8a08,ff02::1:2,DHCPv6,145,Solicit XID: 0xed280b CID: 0001000118659849b888e3ab8379 ,0
887,494.086124,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7cf5 A kv401-prod.do.dsp.mp.microsoft.com,0
888,495.101309,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7cf5 A kv401-prod.do.dsp.mp.microsoft.com,0
889,496.413995,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
890,497.101484,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7cf5 A kv401-prod.do.dsp.mp.microsoft.com,0
891,501.101443,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7cf5 A kv401-prod.do.dsp.mp.microsoft.com,0
892,505.113613,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xcf40 A geover-prod.do.dsp.mp.microsoft.com,0
893,505.788922,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
894,505.788943,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
895,506.117571,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xcf40 A geover-prod.do.dsp.mp.microsoft.com,0
896,507.118849,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xcf40 A geover-prod.do.dsp.mp.microsoft.com,0
897,509.132626,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xcf40 A geover-prod.do.dsp.mp.microsoft.com,0
898,512.414198,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
899,513.132685,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xcf40 A geover-prod.do.dsp.mp.microsoft.com,0
900,514.164114,192.168.199.132,192.168.199.133,TCP,55,[TCP Keep-Alive] 49675  >  445 [ACK] Seq=2540 Ack=3193 Win=65536 Len=1,0
901,514.164268,192.168.199.133,192.168.199.132,TCP,66,[TCP Keep-Alive ACK] 445  >  49675 [ACK] Seq=3193 Ack=2541 Win=64768 Len=0 SLE=2540 SRE=2541,0
902,517.163393,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xe89c A geo-prod.do.dsp.mp.microsoft.com,0
903,518.164287,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xe89c A geo-prod.do.dsp.mp.microsoft.com,0
904,518.788685,VMware_61:f5:5f,VMware_03:df:ad,ARP,42,Who has 192.168.199.132? Tell 192.168.199.133,1
905,518.788936,VMware_03:df:ad,VMware_61:f5:5f,ARP,42,192.168.199.132 is at 00:0c:29:03:df:ad,0
906,519.180381,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xe89c A geo-prod.do.dsp.mp.microsoft.com,0
907,521.195219,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xe89c A geo-prod.do.dsp.mp.microsoft.com,0
908,525.210711,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xe89c A geo-prod.do.dsp.mp.microsoft.com,0
909,528.247001,192.168.199.132,192.168.199.1,DNS,84,Standard query 0x4f6a A sls.update.microsoft.com,0
910,529.247405,192.168.199.132,192.168.199.1,DNS,84,Standard query 0x4f6a A sls.update.microsoft.com,0
911,530.248511,192.168.199.132,192.168.199.1,DNS,84,Standard query 0x4f6a A sls.update.microsoft.com,0
912,532.203033,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7b21 A kv401-prod.do.dsp.mp.microsoft.com,0
913,532.250213,192.168.199.132,192.168.199.1,DNS,84,Standard query 0x4f6a A sls.update.microsoft.com,0
914,533.184613,VMware_03:df:ad,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
915,533.184648,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
916,533.195506,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7b21 A kv401-prod.do.dsp.mp.microsoft.com,0
917,534.211323,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7b21 A kv401-prod.do.dsp.mp.microsoft.com,0
918,536.211003,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7b21 A kv401-prod.do.dsp.mp.microsoft.com,0
919,536.250434,192.168.199.132,192.168.199.1,DNS,84,Standard query 0x4f6a A sls.update.microsoft.com,0
920,536.788814,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
921,536.788832,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
922,540.227035,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x7b21 A kv401-prod.do.dsp.mp.microsoft.com,0
923,540.955572,192.168.199.133,192.168.199.255,BROWSER,243,"Host Announcement DESKTOP-V1FA0UQ, Workstation, Server, NT Workstation, Potential Browser, Backup Browser",0
924,541.257177,192.168.199.132,192.168.199.1,DNS,72,Standard query 0xa617 A ssw.live.com,0
925,542.246746,192.168.199.132,192.168.199.1,DNS,72,Standard query 0xa617 A ssw.live.com,0
926,543.246556,192.168.199.132,192.168.199.1,DNS,72,Standard query 0xa617 A ssw.live.com,0
927,544.165092,192.168.199.132,192.168.199.133,TCP,55,[TCP Keep-Alive] 49675  >  445 [ACK] Seq=2540 Ack=3193 Win=65536 Len=1,0
928,544.165356,192.168.199.133,192.168.199.132,TCP,66,[TCP Keep-Alive ACK] 445  >  49675 [ACK] Seq=3193 Ack=2541 Win=64768 Len=0 SLE=2540 SRE=2541,0
929,544.414008,fe80::65b5:3a97:92d1:9199,ff02::1:2,DHCPv6,157,Solicit XID: 0xbbb01d CID: 000100011f0c78b5000c2961f55f ,0
930,545.24857,192.168.199.132,192.168.199.1,DNS,72,Standard query 0xa617 A ssw.live.com,0
931,547.234403,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc6d9 A geo-prod.do.dsp.mp.microsoft.com,0
932,548.24223,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc6d9 A geo-prod.do.dsp.mp.microsoft.com,0
933,548.788843,VMware_61:f5:5f,VMware_03:df:ad,ARP,42,Who has 192.168.199.132? Tell 192.168.199.133,1
934,548.78924,VMware_03:df:ad,VMware_61:f5:5f,ARP,42,192.168.199.132 is at 00:0c:29:03:df:ad,0
935,549.242513,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc6d9 A geo-prod.do.dsp.mp.microsoft.com,0
936,549.252912,192.168.199.132,192.168.199.1,DNS,72,Standard query 0xa617 A ssw.live.com,0
937,551.257911,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc6d9 A geo-prod.do.dsp.mp.microsoft.com,0
938,555.273561,192.168.199.133,192.168.199.1,DNS,92,Standard query 0xc6d9 A geo-prod.do.dsp.mp.microsoft.com,0
939,559.301197,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xb68a A geover-prod.do.dsp.mp.microsoft.com,0
940,560.304814,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xb68a A geover-prod.do.dsp.mp.microsoft.com,0
941,561.30491,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xb68a A geover-prod.do.dsp.mp.microsoft.com,0
942,563.320373,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xb68a A geover-prod.do.dsp.mp.microsoft.com,0
943,564.288938,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
944,564.288958,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
945,567.335664,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xb68a A geover-prod.do.dsp.mp.microsoft.com,0
946,574.343825,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x2957 A geo-prod.do.dsp.mp.microsoft.com,0
947,575.351551,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x2957 A geo-prod.do.dsp.mp.microsoft.com,0
948,576.351572,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x2957 A geo-prod.do.dsp.mp.microsoft.com,0
949,578.351884,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x2957 A geo-prod.do.dsp.mp.microsoft.com,0
950,582.367218,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x2957 A geo-prod.do.dsp.mp.microsoft.com,0
951,586.391381,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x8c11 A kv401-prod.do.dsp.mp.microsoft.com,0
952,587.398821,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x8c11 A kv401-prod.do.dsp.mp.microsoft.com,0
953,588.414412,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x8c11 A kv401-prod.do.dsp.mp.microsoft.com,0
954,590.429854,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x8c11 A kv401-prod.do.dsp.mp.microsoft.com,0
955,591.289262,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
956,591.289295,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
957,594.430026,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x8c11 A kv401-prod.do.dsp.mp.microsoft.com,0
958,601.437492,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x7ea4 A geo-prod.do.dsp.mp.microsoft.com,0
959,602.446508,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x7ea4 A geo-prod.do.dsp.mp.microsoft.com,0
960,603.462146,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x7ea4 A geo-prod.do.dsp.mp.microsoft.com,0
961,604.226374,192.168.199.133,192.168.199.132,TCP,55,[TCP Keep-Alive] 445  >  49675 [ACK] Seq=3192 Ack=2541 Win=64768 Len=1,0
962,604.226664,192.168.199.132,192.168.199.133,TCP,66,[TCP Keep-Alive ACK] 49675  >  445 [ACK] Seq=2541 Ack=3193 Win=65536 Len=0 SLE=3192 SRE=3193,0
963,605.46126,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x7ea4 A geo-prod.do.dsp.mp.microsoft.com,0
964,609.184814,VMware_03:df:ad,VMware_61:f5:5f,ARP,42,Who has 192.168.199.133? Tell 192.168.199.132,1
965,609.185014,VMware_61:f5:5f,VMware_03:df:ad,ARP,42,192.168.199.133 is at 00:0c:29:61:f5:5f,0
966,609.476884,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x7ea4 A geo-prod.do.dsp.mp.microsoft.com,0
967,616.470245,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xe363 A geover-prod.do.dsp.mp.microsoft.com,0
968,617.461385,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xe363 A geover-prod.do.dsp.mp.microsoft.com,0
969,618.476831,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xe363 A geover-prod.do.dsp.mp.microsoft.com,0
970,620.492477,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xe363 A geover-prod.do.dsp.mp.microsoft.com,0
971,621.289078,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
972,621.289112,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
973,624.50792,192.168.199.133,192.168.199.1,DNS,95,Standard query 0xe363 A geover-prod.do.dsp.mp.microsoft.com,0
974,628.531816,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8ce4 A geo-prod.do.dsp.mp.microsoft.com,0
975,629.539322,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8ce4 A geo-prod.do.dsp.mp.microsoft.com,0
976,630.539526,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8ce4 A geo-prod.do.dsp.mp.microsoft.com,0
977,632.539442,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8ce4 A geo-prod.do.dsp.mp.microsoft.com,0
978,636.554693,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8ce4 A geo-prod.do.dsp.mp.microsoft.com,0
979,640.578359,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x0dde A kv401-prod.do.dsp.mp.microsoft.com,0
980,641.570698,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x0dde A kv401-prod.do.dsp.mp.microsoft.com,0
981,642.570637,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x0dde A kv401-prod.do.dsp.mp.microsoft.com,0
982,644.570746,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x0dde A kv401-prod.do.dsp.mp.microsoft.com,0
